Created,Product_ID,Source,Sales_Agent,Location,Delivery_Mode,Status
07-05-2018 09:46,15,Call,Sales-Agent-6,Other Locations,Mode-1,Junk Lead
07-05-2018 09:42,15,Call,Sales-Agent-3,Other Locations,Mode-5,LOST
07-05-2018 07:30,1,Website,Sales-Agent-2,Other Locations,Mode-1,Junk Lead
07-05-2018 01:25,18,Live Chat-Direct,Sales-Agent-2,Delhi,Mode-1,In Progress Negative
06-05-2018 23:47,18,Website,Sales-Agent-2,Other Locations,Mode-1,LOST
06-05-2018 19:49,15,CRM form,Sales-Agent-11,Other Locations,Mode-1,In Progress Negative
06-05-2018 17:40,18,Live Chat -PPC,Sales-Agent-2,Delhi,Mode-1,Junk Lead
06-05-2018 17:18,19,Website,Sales-Agent-9,Mumbai,Mode-1,In Progress Positive
06-05-2018 17:00,5,Live Chat-Direct,Sales-Agent-11,Pune,Mode-1,Junk Lead
06-05-2018 16:37,19,Website,Sales-Agent-12,Other Locations,Mode-1,LOST
06-05-2018 16:19,27,Website,Sales-Agent-4,Bangalore,Mode-1,Long Term
06-05-2018 15:45,17,Live Chat-Direct,Sales-Agent-3,Hyderabad,Mode-1,Junk Lead
06-05-2018 15:16,19,Website,Sales-Agent-9,Bangalore,Mode-1,Converted
06-05-2018 14:35,5,Live Chat -PPC,Sales-Agent-11,Other Locations,Mode-1,Not Responding
06-05-2018 14:30,18,Live Chat-Direct,Sales-Agent-3,Chennai,Mode-1,Not Responding
06-05-2018 13:25,19,Live Chat-Direct,Sales-Agent-12,Mumbai,Mode-1,Junk Lead
06-05-2018 11:40,21,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-1,Just Enquiry
06-05-2018 11:40,19,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-1,Potential
06-05-2018 11:00,19,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,In Progress Negative
06-05-2018 09:55,9,Live Chat-Direct,Sales-Agent-7,Other Locations,Mode-1,In Progress Negative
05-05-2018 21:20,15,Live Chat-Blog,Sales-Agent-2,Chennai,Mode-1,Not Responding
05-05-2018 20:49,15,Website,Sales-Agent-12,Other Locations,Mode-1,In Progress Negative
05-05-2018 16:09,15,Website,Sales-Agent-12,Other Locations,Mode-1,In Progress Negative
05-05-2018 16:05,9,Live Chat-Blog,Sales-Agent-6,Bangalore,Mode-1,LOST
05-05-2018 16:00,5,Live Chat-Direct,Sales-Agent-11,Delhi,Mode-1,In Progress Negative
05-05-2018 15:53,18,Call,Sales-Agent-4,Bangalore,Mode-1,Not Responding
05-05-2018 15:15,27,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-1,Just Enquiry
05-05-2018 14:48,18,Website,Sales-Agent-3,Mumbai,Mode-3,Junk Lead
05-05-2018 13:45,19,Live Chat-Direct,Sales-Agent-12,Bangalore,Mode-1,Converted
05-05-2018 13:07,19,Call,Sales-Agent-2,Chennai,Mode-1,In Progress Negative
05-05-2018 13:06,18,CRM form,Sales-Agent-4,AUSTRALIA,Mode-1,Potential
05-05-2018 13:04,21,E-mail Campaign,Sales-Agent-4,Bangalore,Mode-1,LOST
05-05-2018 13:00,21,E-mail Campaign,Sales-Agent-11,Bangalore,Mode-1,Not Responding
05-05-2018 12:47,21,CRM form,Sales-Agent-4,Bangalore,Mode-1,Just Enquiry
05-05-2018 12:23,27,Just Dial,Sales-Agent-5,Bangalore,Mode-1,Potential
05-05-2018 11:58,27,Call,Sales-Agent-3,Bangalore,Mode-1,Just Enquiry
05-05-2018 11:48,18,Call,Sales-Agent-3,Bangalore,Mode-1,In Progress Negative
05-05-2018 11:20,18,Website,Sales-Agent-3,Chennai,Mode-1,In Progress Negative
05-05-2018 11:20,18,Live Chat-Blog,Sales-Agent-2,Other Locations,Mode-1,In Progress Negative
05-05-2018 11:19,25,Customer Referral,Sales-Agent-3,Bangalore,Mode-4,In Progress Positive
05-05-2018 11:09,15,Call,Sales-Agent-4,Other Locations,Mode-5,LOST
05-05-2018 11:08,15,Call,Sales-Agent-12,Other Locations,Mode-5,Junk Lead
05-05-2018 11:07,5,Call,Sales-Agent-11,Hyderabad,Mode-1,LOST
05-05-2018 11:05,15,Call,Sales-Agent-4,Other Locations,Mode-5,In Progress Negative
05-05-2018 11:03,15,Call,Sales-Agent-12,Other Locations,Mode-5,LOST
05-05-2018 10:55,15,Call,Sales-Agent-6,Other Locations,Mode-5,Junk Lead
05-05-2018 10:34,1,Website,Sales-Agent-3,Chennai,Mode-1,In Progress Negative
05-05-2018 10:20,9,Website,Sales-Agent-7,Other Locations,Mode-1,In Progress Negative
05-05-2018 10:15,15,Call,Sales-Agent-12,Other Locations,Mode-5,LOST
05-05-2018 10:14,9,Call,Sales-Agent-7,Bangalore,Mode-5,LOST
05-05-2018 09:45,27,Website,Sales-Agent-3,Bangalore,Mode-1,In Progress Negative
05-05-2018 09:27,15,Website,Sales-Agent-11,Other Locations,Mode-1,Not Responding
05-05-2018 09:17,18,Website,Sales-Agent-2,Bangalore,Mode-1,Junk Lead
05-05-2018 08:10,5,Live Chat-Direct,Sales-Agent-11,Other Locations,Mode-1,Not Responding
05-05-2018 04:55,9,Live Chat-Direct,Sales-Agent-6,Other Locations,Mode-1,Long Term
05-05-2018 04:32,15,Website,Sales-Agent-7,Other Locations,Mode-1,LOST
04-05-2018 23:52,15,CRM form,Sales-Agent-11,Other Locations,Mode-1,Junk Lead
04-05-2018 20:51,15,Website,Sales-Agent-3,Other Locations,Mode-1,Junk Lead
04-05-2018 20:24,15,Website,Sales-Agent-11,Other Locations,Mode-1,Just Enquiry
04-05-2018 20:20,15,Live Chat-Adwords Remarketing,Sales-Agent-12,Other Locations,Mode-1,LOST
04-05-2018 20:11,19,CRM form,Sales-Agent-4,Bangalore,Mode-1,Potential
04-05-2018 20:10,21,CRM form,Sales-Agent-4,Bangalore,Mode-1,Potential
04-05-2018 19:52,15,Website,Sales-Agent-3,Other Locations,Mode-1,Junk Lead
04-05-2018 19:30,18,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-1,Long Term
04-05-2018 19:30,9,Live Chat-Direct,Sales-Agent-6,Chennai,Mode-1,In Progress Negative
04-05-2018 19:26,15,Website,Sales-Agent-7,Other Locations,Mode-1,LOST
04-05-2018 18:10,15,Live Chat -PPC,Sales-Agent-11,Pune,Mode-1,Junk Lead
04-05-2018 17:55,21,Live Chat-Direct,Sales-Agent-11,Other Locations,Mode-1,Not Responding
04-05-2018 17:47,21,Call,Sales-Agent-9,Delhi,Mode-1,Not Responding
04-05-2018 17:40,27,Call,Sales-Agent-5,Bangalore,Mode-1,Long Term
04-05-2018 17:31,9,Customer Referral,Sales-Agent-6,Bangalore,Mode-1,Converted
04-05-2018 17:25,18,Live Chat-Direct,Sales-Agent-2,Mumbai,Mode-1,In Progress Negative
04-05-2018 16:55,1,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,LOST
04-05-2018 16:46,19,CRM form,Sales-Agent-4,Bangalore,Mode-1,In Progress Negative
04-05-2018 16:35,18,Call,Sales-Agent-9,Chennai,Mode-1,In Progress Positive
04-05-2018 16:11,18,Live Chat-Google Organic,Sales-Agent-2,Other Locations,Mode-1,LOST
04-05-2018 15:35,9,Live Chat-Google Organic,Sales-Agent-6,Hyderabad,Mode-1,In Progress Negative
04-05-2018 15:35,5,Live Chat-Google Organic,Sales-Agent-11,Other Locations,Mode-1,In Progress Negative
04-05-2018 15:13,18,Website,Sales-Agent-3,Bangalore,Mode-1,Long Term
04-05-2018 14:06,5,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-1,Junk Lead
04-05-2018 13:11,19,Call,Sales-Agent-9,Chennai,Mode-1,Long Term
04-05-2018 12:25,9,Live Chat-Google Organic,Sales-Agent-7,Other Locations,Mode-3,LOST
04-05-2018 12:15,18,Live Chat -PPC,Sales-Agent-3,Bangalore,Mode-1,Not Responding
04-05-2018 11:50,19,Call,Sales-Agent-2,Chennai,Mode-1,Converted
04-05-2018 11:45,5,Website,Sales-Agent-4,Delhi,Mode-1,Converted
04-05-2018 11:45,1,Live Chat-Direct,Sales-Agent-2,Chennai,Mode-1,In Progress Negative
04-05-2018 11:41,19,E-mail Campaign,Sales-Agent-4,Bangalore,Mode-1,Not Responding
04-05-2018 11:37,21,E-mail Campaign,Sales-Agent-11,Bangalore,Mode-5,In Progress Negative
04-05-2018 10:55,19,Live Chat-Direct,Sales-Agent-9,Chennai,Mode-1,In Progress Positive
04-05-2018 10:52,15,Call,Sales-Agent-12,Other Locations,Mode-5,LOST
04-05-2018 10:48,15,Call,Sales-Agent-9,Delhi,Mode-5,Not Responding
04-05-2018 10:46,10,Call,Sales-Agent-9,Pune,Mode-5,Just Enquiry
04-05-2018 10:45,10,Call,Sales-Agent-7,Hyderabad,Mode-3,Not Responding
04-05-2018 10:35,19,Call,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
04-05-2018 10:30,19,Call,Sales-Agent-8,Delhi,Mode-1,Not Responding
04-05-2018 10:13,27,Just Dial,Sales-Agent-5,Bangalore,Mode-1,Just Enquiry
04-05-2018 09:52,19,Website,Sales-Agent-12,Other Locations,Mode-3,LOST
04-05-2018 09:18,19,Website,Sales-Agent-4,Bangalore,Mode-1,Potential
04-05-2018 08:09,27,Website,Sales-Agent-5,Chennai,Mode-1,LOST
04-05-2018 04:03,15,US Website,Sales-Agent-3,Other Locations,Mode-1,Not Responding
04-05-2018 04:00,15,Website,Sales-Agent-7,Other Locations,Mode-1,LOST
04-05-2018 03:40,15,Website,Sales-Agent-4,Other Locations,Mode-1,Junk Lead
04-05-2018 03:33,15,Website,Sales-Agent-2,Other Locations,Mode-1,Not Responding
04-05-2018 02:42,15,Website,Sales-Agent-3,Other Locations,Mode-1,Junk Lead
04-05-2018 02:05,15,Website,Sales-Agent-2,Other Locations,Mode-1,Not Responding
04-05-2018 00:50,9,Website,Sales-Agent-4,Hyderabad,Mode-1,In Progress Negative
04-05-2018 00:38,5,Website,Sales-Agent-11,Chennai,Mode-1,Potential
03-05-2018 23:25,5,Live Chat -PPC,Sales-Agent-11,Bangalore,Mode-1,Long Term
03-05-2018 21:20,25,Website,Sales-Agent-3,Other Locations,Mode-1,Junk Lead
03-05-2018 21:09,5,Website,Sales-Agent-4,Bangalore,Mode-1,LOST
03-05-2018 20:15,18,Live Chat-Direct,Sales-Agent-7,Hyderabad,Mode-1,Not Responding
03-05-2018 20:07,15,US Website,Sales-Agent-12,Other Locations,Mode-1,Junk Lead
03-05-2018 19:45,19,Live Chat-Blog,Sales-Agent-6,Delhi,Mode-1,Converted
03-05-2018 19:40,18,Live Chat-Direct,Sales-Agent-2,Bangalore,Mode-1,Long Term
03-05-2018 19:35,5,Live Chat-Direct,Sales-Agent-9,Pune,Mode-1,Not Responding
03-05-2018 19:02,18,Website,Sales-Agent-11,Mumbai,Mode-1,Not Responding
03-05-2018 18:53,15,US Website,Sales-Agent-4,Other Locations,Mode-1,Junk Lead
03-05-2018 18:10,5,Live Chat -PPC,Sales-Agent-4,Other Locations,Mode-1,Not Responding
03-05-2018 17:40,15,US Website,Sales-Agent-4,Other Locations,Mode-1,Just Enquiry
03-05-2018 16:50,15,Live Chat-Direct,Sales-Agent-12,Bangalore,Mode-1,LOST
03-05-2018 16:48,18,Website,Sales-Agent-12,Bangalore,Mode-1,Converted
03-05-2018 16:40,10,Live Chat-Direct,Sales-Agent-9,Other Locations,Mode-1,Junk Lead
03-05-2018 16:20,19,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,In Progress Negative
03-05-2018 15:25,19,Live Chat-Direct,Sales-Agent-12,Delhi,Mode-1,Junk Lead
03-05-2018 15:21,5,Just Dial,Sales-Agent-11,Bangalore,Mode-1,Not Responding
03-05-2018 15:15,27,Live Chat-Direct,Sales-Agent-5,Chennai,Mode-1,Long Term
03-05-2018 14:50,9,Live Chat-Direct,Sales-Agent-6,Delhi,Mode-1,Converted
03-05-2018 14:39,18,Website,Sales-Agent-3,Chennai,Mode-1,LOST
03-05-2018 13:53,10,Call,Sales-Agent-7,Bangalore,Mode-1,In Progress Negative
03-05-2018 13:50,5,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-1,Converted
03-05-2018 13:45,18,Live Chat-Direct,Sales-Agent-2,Delhi,Mode-3,Converted
03-05-2018 13:35,18,Live Chat-Direct,Sales-Agent-2,Other Locations,Mode-3,LOST
03-05-2018 13:35,5,Live Chat-Direct,Sales-Agent-4,Delhi,Mode-1,Junk Lead
03-05-2018 13:20,19,Live Chat-Direct,Sales-Agent-5,Other Locations,Mode-1,In Progress Positive
03-05-2018 13:10,9,Live Chat-Direct,Sales-Agent-5,Chennai,Mode-1,Long Term
03-05-2018 13:06,10,Website,Sales-Agent-3,Other Locations,Mode-1,Long Term
03-05-2018 12:31,9,Website,Sales-Agent-9,Bangalore,Mode-1,Long Term
03-05-2018 12:23,27,Website,Sales-Agent-5,Hyderabad,Mode-1,Junk Lead
03-05-2018 11:50,18,Live Chat-Direct,Sales-Agent-8,Chennai,Mode-1,Not Responding
03-05-2018 11:45,18,Live Chat -PPC,Sales-Agent-3,Bangalore,Mode-1,In Progress Negative
03-05-2018 11:40,19,Live Chat-Direct,Sales-Agent-3,Other Locations,Mode-1,Junk Lead
03-05-2018 11:30,9,Live Chat-Direct,Sales-Agent-6,Chennai,Mode-1,Junk Lead
03-05-2018 11:30,19,Live Chat-Direct,Sales-Agent-3,Delhi,Mode-1,Junk Lead
03-05-2018 10:25,9,Live Chat-Direct,Sales-Agent-7,Mumbai,Mode-1,In Progress Negative
03-05-2018 10:14,21,Campaign,Sales-Agent-11,Mumbai,Mode-5,LOST
03-05-2018 10:09,18,Call,Sales-Agent-2,Other Locations,Mode-5,LOST
03-05-2018 10:08,9,Call,Sales-Agent-2,Other Locations,Mode-5,Junk Lead
03-05-2018 09:55,25,Live Chat-CPC,Sales-Agent-7,Hyderabad,Mode-1,Long Term
03-05-2018 09:52,27,Call,Sales-Agent-4,Other Locations,Mode-5,Junk Lead
03-05-2018 09:35,5,Live Chat -PPC,Sales-Agent-4,Hyderabad,Mode-1,Just Enquiry
03-05-2018 09:20,18,Live Chat-Blog,Sales-Agent-3,Delhi,Mode-1,LOST
03-05-2018 08:52,25,Website,Sales-Agent-3,Chennai,Mode-1,Long Term
03-05-2018 06:52,18,Website,Sales-Agent-3,Bangalore,Mode-1,LOST
03-05-2018 06:19,15,US Website,Sales-Agent-8,Other Locations,Mode-1,Junk Lead
03-05-2018 00:41,15,CRM form,Sales-Agent-4,Other Locations,Mode-1,Not Responding
02-05-2018 21:25,19,Live Chat-Blog,Sales-Agent-11,Other Locations,Mode-1,Not Responding
02-05-2018 20:45,15,Live Chat-Direct,Sales-Agent-2,Chennai,Mode-1,Not Responding
02-05-2018 20:15,18,Live Chat-Direct,Sales-Agent-2,Chennai,Mode-3,LOST
02-05-2018 19:58,19,Website,Sales-Agent-4,Bangalore,Mode-1,Converted
02-05-2018 19:07,15,Website,Sales-Agent-3,Other Locations,Mode-1,Not Responding
02-05-2018 19:00,9,Live Chat-Direct,Sales-Agent-6,Bangalore,Mode-1,Converted
02-05-2018 18:16,10,Call,Sales-Agent-7,Bangalore,Mode-1,Converted
02-05-2018 17:51,19,Personal Contact,Sales-Agent-9,Delhi,Mode-1,In Progress Positive
02-05-2018 17:50,18,Just Dial,Sales-Agent-4,Bangalore,Mode-1,Long Term
02-05-2018 17:37,21,Campaign,Sales-Agent-11,Other Locations,Mode-5,Not Responding
02-05-2018 17:35,21,Live Chat-CPC,Sales-Agent-4,Bangalore,Mode-1,Just Enquiry
02-05-2018 17:14,27,Call,Sales-Agent-11,Other Locations,Mode-5,Long Term
02-05-2018 16:30,19,Live Chat-Blog,Sales-Agent-7,Hyderabad,Mode-1,In Progress Negative
02-05-2018 16:19,18,Website,Sales-Agent-3,Chennai,Mode-1,Junk Lead
02-05-2018 15:51,18,Website,Sales-Agent-2,Pune,Mode-1,Converted
02-05-2018 15:22,27,Customer Referral,Sales-Agent-4,Hyderabad,Mode-1,LOST
02-05-2018 15:20,19,CRM form,Sales-Agent-4,Bangalore,Mode-1,Potential
02-05-2018 15:15,18,Live Chat-Direct,Sales-Agent-11,Other Locations,Mode-1,Not Responding
02-05-2018 15:04,19,Live Chat-Direct,Sales-Agent-3,Trivandrum,Mode-3,Converted
02-05-2018 14:32,26,Call,Sales-Agent-3,Bangalore,Mode-1,In Progress Negative
02-05-2018 13:30,27,Personal Contact,Sales-Agent-4,Hyderabad,Mode-5,Junk Lead
02-05-2018 13:28,27,Call,Sales-Agent-4,Hyderabad,Mode-1,Converted
02-05-2018 13:28,15,Call,Sales-Agent-6,Other Locations,Mode-5,In Progress Negative
02-05-2018 13:27,9,Call,Sales-Agent-9,Bangalore,Mode-5,Long Term
02-05-2018 13:26,19,Call,Sales-Agent-4,Bangalore,Mode-1,Long Term
02-05-2018 13:24,15,Call,Sales-Agent-12,Other Locations,Mode-5,Junk Lead
02-05-2018 13:23,15,Call,Sales-Agent-3,Other Locations,Mode-5,LOST
02-05-2018 13:22,15,Call,Sales-Agent-4,Other Locations,Mode-5,Not Responding
02-05-2018 13:19,15,Call,Sales-Agent-11,Other Locations,Mode-5,Junk Lead
02-05-2018 13:18,21,Campaign,Sales-Agent-11,Pune,Mode-5,Converted
02-05-2018 13:10,15,Call,Sales-Agent-7,Other Locations,Mode-5,Junk Lead
02-05-2018 13:02,19,Website,Sales-Agent-2,Bangalore,Mode-1,Long Term
02-05-2018 13:02,27,Call,Sales-Agent-4,Hyderabad,Mode-1,LOST
02-05-2018 12:55,21,Live Chat-Direct,Sales-Agent-4,Delhi,Mode-1,LOST
02-05-2018 12:46,5,Campaign,Sales-Agent-11,Delhi,Mode-5,Junk Lead
02-05-2018 12:35,18,Live Chat-Direct,Sales-Agent-3,Hyderabad,Mode-1,In Progress Negative
02-05-2018 12:25,21,Call,Sales-Agent-4,Bangalore,Mode-1,Potential
02-05-2018 12:20,5,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-1,Converted
02-05-2018 11:50,19,Website,Sales-Agent-11,Delhi,Mode-1,In Progress Negative
02-05-2018 11:45,5,Live Chat -PPC,Sales-Agent-4,Bangalore,Mode-1,LOST
02-05-2018 11:33,15,CRM form,Sales-Agent-4,Other Locations,Mode-1,LOST
02-05-2018 11:30,19,Call,Sales-Agent-2,Chennai,Mode-1,Long Term
02-05-2018 11:21,9,Call,Sales-Agent-9,Hyderabad,Mode-1,Long Term
02-05-2018 11:10,25,Live Chat-CPC,Sales-Agent-3,Hyderabad,Mode-1,Not Responding
02-05-2018 11:10,18,Live Chat-Direct,Sales-Agent-7,Delhi,Mode-1,LOST
02-05-2018 11:04,18,Website,Sales-Agent-3,Chennai,Mode-1,Just Enquiry
02-05-2018 11:00,5,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-1,Junk Lead
02-05-2018 10:57,5,Customer Referral,Sales-Agent-4,Hyderabad,Mode-1,Just Enquiry
02-05-2018 10:34,9,Call,Sales-Agent-6,Bangalore,Mode-5,Converted
02-05-2018 10:33,15,Call,Sales-Agent-9,Other Locations,Mode-5,In Progress Negative
02-05-2018 10:33,9,Call,Sales-Agent-6,Delhi,Mode-5,Converted
02-05-2018 10:32,15,Call,Sales-Agent-3,Other Locations,Mode-5,Junk Lead
02-05-2018 10:31,21,Campaign,Sales-Agent-11,Bangalore,Mode-5,Not Responding
02-05-2018 10:23,15,Call,Sales-Agent-4,Other Locations,Mode-5,Junk Lead
02-05-2018 10:22,5,Call,Sales-Agent-11,Bangalore,Mode-5,Long Term
02-05-2018 10:18,15,Call,Sales-Agent-11,Other Locations,Mode-5,Junk Lead
02-05-2018 10:16,15,Call,Sales-Agent-7,Other Locations,Mode-5,Junk Lead
02-05-2018 10:15,15,Call,Sales-Agent-3,Other Locations,Mode-5,LOST
02-05-2018 10:13,15,Call,Sales-Agent-7,Other Locations,Mode-5,Junk Lead
02-05-2018 10:11,25,Call,Sales-Agent-9,Other Locations,Mode-5,In Progress Positive
02-05-2018 10:10,18,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-1,LOST
02-05-2018 10:10,9,Live Chat-Direct,Sales-Agent-2,Pune,Mode-1,In Progress Negative
02-05-2018 10:08,1,Call,Sales-Agent-11,Other Locations,Mode-5,Not Responding
02-05-2018 08:30,21,CRM form,Sales-Agent-11,Pune,Mode-1,Junk Lead
01-05-2018 22:35,15,Website,Sales-Agent-9,Chennai,Mode-1,In Progress Positive
01-05-2018 22:09,21,CRM form,Sales-Agent-4,Bangalore,Mode-1,Converted
01-05-2018 22:00,18,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-1,Converted
01-05-2018 21:11,15,Website,Sales-Agent-4,Other Locations,Mode-1,Junk Lead
01-05-2018 20:35,18,Live Chat-Blog,Sales-Agent-9,Chennai,Mode-1,Not Responding
01-05-2018 20:10,9,Website,Sales-Agent-6,Other Locations,Mode-1,Long Term
01-05-2018 18:59,19,Website,Sales-Agent-12,Other Locations,Mode-1,LOST
01-05-2018 18:55,19,Live Chat-Direct,Sales-Agent-2,Chennai,Mode-1,LOST
01-05-2018 17:23,21,CRM form,Sales-Agent-4,Delhi,Mode-1,LOST
01-05-2018 16:35,19,Call,Sales-Agent-9,Hyderabad,Mode-1,In Progress Positive
01-05-2018 16:33,9,Call,Sales-Agent-7,Bangalore,Mode-1,LOST
01-05-2018 16:20,21,Live Chat-Direct,Sales-Agent-4,Delhi,Mode-1,Long Term
01-05-2018 16:00,18,Live Chat-Direct,Sales-Agent-7,Pune,Mode-1,Not Responding
01-05-2018 15:10,27,Live Chat-Direct,Sales-Agent-5,Hyderabad,Mode-1,Potential
01-05-2018 12:48,27,Website,Sales-Agent-4,Hyderabad,Mode-1,Just Enquiry
01-05-2018 11:10,10,Live Chat-Direct,Sales-Agent-6,Delhi,Mode-1,In Progress Negative
01-05-2018 11:05,15,US Website,Sales-Agent-3,Other Locations,Mode-1,Junk Lead
01-05-2018 09:34,21,CRM form,Sales-Agent-11,Delhi,Mode-1,In Progress Negative
01-05-2018 07:25,21,CRM form,Sales-Agent-4,Bangalore,Mode-1,Converted
01-05-2018 05:51,18,Website,Sales-Agent-7,Bangalore,Mode-1,LOST
01-05-2018 03:47,19,Website,Sales-Agent-9,Other Locations,Mode-1,Not Responding
01-05-2018 01:15,9,Live Chat-Direct,Sales-Agent-11,Mumbai,Mode-1,Junk Lead
30-04-2018 21:50,21,Live Chat-Direct,Sales-Agent-11,Other Locations,Mode-1,Junk Lead
30-04-2018 21:39,19,Website,Sales-Agent-12,Delhi,Mode-1,LOST
30-04-2018 21:30,18,Live Chat-CPC,Sales-Agent-4,Hyderabad,Mode-1,In Progress Negative
30-04-2018 21:20,18,Live Chat-Blog,Sales-Agent-3,Hyderabad,Mode-1,Just Enquiry
30-04-2018 20:27,15,Website,Sales-Agent-6,Other Locations,Mode-1,Not Responding
30-04-2018 20:21,20,Personal Contact,Sales-Agent-9,Bangalore,Mode-5,Converted
30-04-2018 20:20,19,Live Chat-Blog,Sales-Agent-6,Other Locations,Mode-1,Long Term
30-04-2018 19:40,15,Live Chat -PPC,Sales-Agent-6,Other Locations,Mode-1,In Progress Negative
30-04-2018 19:30,21,Customer Referral,Sales-Agent-12,Delhi,Mode-1,Converted
30-04-2018 17:45,19,Live Chat-Blog,Sales-Agent-9,Hyderabad,Mode-1,Long Term
30-04-2018 17:34,1,CRM form,Sales-Agent-4,Bangalore,Mode-1,Junk Lead
30-04-2018 17:15,19,Live Chat-Direct,Sales-Agent-12,Other Locations,Mode-3,Converted
30-04-2018 17:15,9,Live Chat-Direct,Sales-Agent-6,Other Locations,Mode-1,In Progress Negative
30-04-2018 17:15,21,Campaign,Sales-Agent-11,Delhi,Mode-1,Converted
30-04-2018 17:14,21,Live Chat-Google Organic,Sales-Agent-9,Mumbai,Mode-1,LOST
30-04-2018 17:13,15,US Website,Sales-Agent-7,Other Locations,Mode-1,Long Term
30-04-2018 16:53,15,Website,Sales-Agent-8,Other Locations,Mode-1,Just Enquiry
30-04-2018 16:50,5,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-1,Not Responding
30-04-2018 16:50,19,Live Chat-Direct,Sales-Agent-12,Other Locations,Mode-1,In Progress Negative
30-04-2018 16:45,21,Call,Sales-Agent-4,Chennai,Mode-3,Just Enquiry
30-04-2018 16:35,25,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,Junk Lead
30-04-2018 16:35,19,Live Chat-Direct,Sales-Agent-7,Other Locations,Mode-1,Long Term
30-04-2018 16:20,19,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,Potential
30-04-2018 16:20,27,Live Chat-Direct,Sales-Agent-5,Bangalore,Mode-1,Long Term
30-04-2018 16:14,21,Campaign,Sales-Agent-11,Chennai,Mode-5,Junk Lead
30-04-2018 16:10,10,Live Chat-Google Organic,Sales-Agent-7,Chennai,Mode-1,In Progress Positive
30-04-2018 15:56,21,Call,Sales-Agent-4,Delhi,Mode-1,Potential
30-04-2018 15:53,21,Call,Sales-Agent-4,Bangalore,Mode-1,Converted
30-04-2018 15:52,21,Campaign,Sales-Agent-11,Delhi,Mode-5,Not Responding
30-04-2018 15:49,18,Just Dial,Sales-Agent-3,Bangalore,Mode-1,LOST
30-04-2018 15:48,18,Just Dial,Sales-Agent-3,Bangalore,Mode-1,Junk Lead
30-04-2018 15:41,15,Website,Sales-Agent-11,Other Locations,Mode-1,In Progress Negative
30-04-2018 15:40,9,Call,Sales-Agent-3,Other Locations,Mode-3,Junk Lead
30-04-2018 15:40,10,Live Chat-Google Organic,Sales-Agent-12,Delhi,Mode-1,Converted
30-04-2018 15:27,21,E-mail Campaign,Sales-Agent-4,Pune,Mode-1,Not Responding
30-04-2018 15:25,21,E-mail Campaign,Sales-Agent-12,Other Locations,Mode-1,LOST
30-04-2018 15:20,9,Customer Referral,Sales-Agent-12,Bangalore,Mode-4,Converted
30-04-2018 15:12,19,Customer Referral,Sales-Agent-12,Bangalore,Mode-1,Converted
30-04-2018 15:09,19,Customer Referral,Sales-Agent-12,Bangalore,Mode-5,Converted
30-04-2018 14:58,18,Call,Sales-Agent-3,Other Locations,Mode-5,Not Responding
30-04-2018 14:51,19,Customer Referral,Sales-Agent-12,Bangalore,Mode-1,Converted
30-04-2018 14:45,21,Campaign,Sales-Agent-11,Bangalore,Mode-5,Not Responding
30-04-2018 14:32,10,Website,Sales-Agent-7,Other Locations,Mode-1,Junk Lead
30-04-2018 14:30,27,Live Chat-Google Organic,Sales-Agent-9,Mumbai,Mode-1,Junk Lead
30-04-2018 14:00,9,Customer Referral,Sales-Agent-6,Bangalore,Mode-4,Converted
30-04-2018 13:45,18,Live Chat-Google Organic,Sales-Agent-3,Chennai,Mode-1,In Progress Negative
30-04-2018 13:42,21,E-mail Campaign,Sales-Agent-4,Chennai,Mode-3,Converted
